sumber_data,aplikasi,date,username,text,clean_text
playstore,gojek_driver,2018-03-05,irpan sopandi,thanks gojek,gojek
playstore,gojek_driver,2018-01-24,Muhamad Wildansyah,jd anyep..,anyep
playstore,gojek_driver,2018-01-16,Dika Hardilla,Gojek jos....jaya selalu...,gojek josjaya
playstore,gojek_driver,2018-01-19,Faiz Budiawan,good job!!,good job
playstore,gojek_driver,2017-12-22,mask laster,The Best Forever,best forever
playstore,gojek_driver,2018-02-10,Alfr Budhyfebrew,so far so good,far good
playstore,gojek_driver,2018-01-09,Mriski,Ya,
playstore,gojek_driver,2018-01-18,Arel Essence,GGWP,ggwp
playstore,gojek_driver,2018-01-20,Guntur Prasetya,krenn,krenn
playstore,gojek_driver,2018-01-06,Rio Ananda,Yoman,yoman
playstore,gojek_driver,2018-01-21,Rafly Ramadhan,Thanks,
playstore,gojek_driver,2018-01-11,Ronald Silalahi,Mantabbbsss,mantabbbsss
playstore,gojek_driver,2018-01-11,shandy hidayatulloh,Ok,
playstore,gojek_driver,2018-01-18,Muhammad Taufan,Bagus,bagus
playstore,gojek_driver,2018-01-20,windra putra prakosa,Thanks,
playstore,gojek_driver,2018-01-21,Kasbiyono Putra,Bagus,bagus
playstore,gojek_driver,2017-12-22,heri muryanto,Baguuuuuus,baguuuuuus
playstore,gojek_driver,2017-12-28,eko sulistianto,Ok,
playstore,gojek_driver,2018-01-22,Inu Rown,ok,
playstore,gojek_driver,2018-01-29,A Google user,anyep,anyep
playstore,gojek_driver,2018-01-22,A Google user,sip,sip
playstore,gojek_driver,2018-02-11,Go Kilat Pal merah,Ok,
playstore,gojek_driver,2018-02-28,Saif Qdal226,Kerenn,kerenn
playstore,gojek_driver,2018-03-10,Uti Deh,mantab,mantab
playstore,gojek_driver,2017-12-23,elang iwan,Oke Oke,oke oke
playstore,gojek_driver,2018-01-11,A Google user,Must be better,must better
playstore,gojek_driver,2017-12-22,Alfin Zyu,Love this.,love
playstore,gojek_driver,2018-01-29,fahmy yusuf,Love.,love
playstore,gojek_driver,2018-01-21,Muhammad Ridho,Top,top
playstore,gojek_driver,2017-12-22,ridwan kurniaroby,Good,good
playstore,gojek_driver,2017-12-22,Dennis Herdiawan,Work it,work
playstore,gojek_driver,2018-01-29,عبد الرحمن بن أحمد Abdurrahman bin Ahmad,Great,great
playstore,gojek_driver,2018-01-08,Hudri Zia Ulhaq,Nice,nice
playstore,gojek_driver,2018-01-17,Nindyo Purwoko,Love it,love
playstore,gojek_driver,2018-01-02,bagus satria,Good,good
playstore,gojek_driver,2018-01-28,cahyo ibnu prasojo,Nice,nice
playstore,gojek_driver,2018-01-24,A Google user,Good,good
playstore,gojek_driver,2018-01-30,Yudi Toyer,Good,good
playstore,gojek_driver,2018-04-07,eddy geol,Good Good,good good
playstore,gojek_driver,2017-12-09,A Google user,Payahhh ... Gak Ada fitur chat ,payahhh fitur chat
playstore,gojek_driver,2017-12-08,juli oden,Saya seorang driver. Terkadang kalo order go food jika harganya lebih murah,driver terkadang kalo order go food harganya murah
playstore,gojek_driver,2017-12-13,Iwan Bigwanto,"Admin ""IT"" abal abal.. Saya rasa mereka : -Fak Ekonomi -Fak Management -Fak Marketing Setiap update terjadi trouble.. Networking traffic & GPS so😢😭😷",admin abal abal fak ekonomi fak management fak marketing update trouble networking traffic gps
playstore,gojek_driver,2017-12-07,Boyna framana,Tolong dibuat aplikasinya melakukan kalkulasi ulang harga apabila customer memilih alamat tujuan yg tidk sesaui,tolong aplikasinya kalkulasi ulang harga customer memilih alamat tujuan tidk sesaui
playstore,gojek_driver,2017-12-07,ardie wansyah,Klo ada customer ngasih bintang 1 ke driver tolong lah pihak gojek investigasi dulu ke customer atau driver untuk konfirmasi. Jgan lagsug di suspend ja,customer ngasih bintang driver tolong gojek investigasi customer driver konfirmasi jgan lagsug suspend ja
playstore,gojek_driver,2017-12-16,A Google user,Ndak pernah nolak order mah sepi. Pulsaa terkuras ndak ada fitur chat. Dan ndak bisa nutup buat maketin pulsa karena kalah orderan sama yang suka nolak2 orderan. Mohon di manage lebih baik. Salam satu aspal,nolak order mah sepi pulsaa terkuras fitur chat nutup maketin pulsa kalah orderan suka nolak orderan mohon manage salam aspal
playstore,gojek_driver,2017-12-06,Ilham Giantara,Ga ada fitur chat nya,fitur chat
playstore,gojek_driver,2017-12-10,A Google user,"Aplikasi macam apa ini?? Ga malu apa sama tetangga yang udah nyediain fitur chat?! Gembar gembor ""produk dalam negri""",aplikasi malu tetangga udah nyediain fitur chat gembar gembor produk negri
playstore,gojek_driver,2017-12-18,syaniri andra,Fitur chat sudah ada,fitur chat
playstore,gojek_driver,2017-12-07,Tony Lions,Orderan yg masuk,orderan masuk
playstore,gojek_driver,2017-12-20,lO2lYuvia,Battery usage terlalu gede,battery usage gede
playstore,gojek_driver,2017-12-13,Ares Antares,Karya payah. ga bisa melindungi driver,karya payah melindungi driver
playstore,gojek_driver,2018-01-31,Agus Siswondo,Orderanya kalo bisa dibagi dong,orderanya kalo dibagi
playstore,gojek_driver,2018-01-31,muhamad fajar maulana,Update terus kemajuan tidak ada. Payah Orderan tambah sepi amat kaya di kuburan,update kemajuan payah orderan sepi kaya kuburan
playstore,gojek_driver,2017-12-07,Angga Prayogi,Fitur chat nya mana?,fitur chat
playstore,gojek_driver,2017-12-07,A Google user,Tolong fitur chat in aplikasi dong.... Jadi bisa pake data inet aja,tolong fitur chat aplikasi pake data inet
playstore,gojek_driver,2017-12-14,Rahadian Ramdhani,Fitur²nya sdh bagus,fiturnya sdh bagus
playstore,gojek_driver,2017-12-22,yayad pajaam,benerin aja keamanannya. di aceh lagi marak opik. mau makin kaya kan gojek? yaudah perbaiki sistem keamanan. terus fitur chat dan telfon pake kuota aj. tiru noh produk tetangga.,benerin keamanannya aceh marak opik kaya gojek yaudah perbaiki sistem keamanan fitur chat telfon pake kuota aj tiru noh produk tetangga
playstore,gojek_driver,2018-01-08,Lukman Hakim,Masih banyak bug,bug
playstore,gojek_driver,2017-12-30,Christine Esther,Cancel order notifnya bisa dibikin bunyi? Tiap switch app ke google maps,cancel order notifnya dibikin bunyi switch app google maps
playstore,gojek_driver,2017-12-16,Zuko Raharjo,Boros baterai banget,boros baterai banget
playstore,gojek_driver,2017-12-06,Achmad Octafivendhie,Tambahkan fitur chat in app agar driver tidak terlalu banyak outcome pada pulsa 😥,tambahkan fitur chat app driver outcome pulsa
playstore,gojek_driver,2017-12-24,Danis Bagus Purnama,Masih banyak bug Ketika buka maps dan balik aplikasi tiba2 orderan hilang,bug buka maps aplikasi orderan hilang
playstore,gojek_driver,2017-12-14,yohan aryono,Versi baru sudah ada fitur chatnya,versi fitur chatnya
playstore,gojek_driver,2017-12-23,rudy tri,mantap,mantap
playstore,gojek_driver,2017-12-13,Andri Widyan,Tolong tambahkan fitur Chat in App,tolong tambahkan fitur chat app
playstore,gojek_driver,2017-12-11,brian gustaav,"Pokemon go aja bisa ngedetect orang curang . Masa ini ga bisa ? Orang IT nya abal"" kali ya ? Orang buat game aja serius . Ini buat nyari uang jangan nanggung"" lah . Tapi percuma nulis panjang lebar ga bakal dibaca juga wkwkwkwk",pokemon go ngedetect orang curang orang abal kali orang game serius nyari uang nanggung nulis lebar dibaca wkwkwkwk
playstore,gojek_driver,2017-12-07,Garry Tovano,Susah sih dikit,susah dikit
playstore,gojek_driver,2017-12-18,Alwin Zenit,#kecewa :mau upgrade ke versi berapa pun tetep aja kalah sama IT jalanan,upgrade versi tetep kalah jalanan
playstore,gojek_driver,2017-12-31,Ketut Sudiarta,Terlalu cepat naik versi. Tapi sistem belum diperbaiki juga. Saat hujan jemputnya jauh-jauh. Orderannya jadi sembrawut. Masak dari versi gobis sanpai versi sekarang belum bisa mengatasi masalah ini. Jangan cuma bisa meniru saja,cepat versi sistem diperbaiki hujan jemputnya jauhjauh orderannya sembrawut masak versi gobis sanpai versi mengatasi meniru
playstore,gojek_driver,2017-12-13,Bayu Pratama,Kenapa ya sejak update terakhir appsny di HP sy gak ngeluarin suara klo ada order masuk?? tim developer,update appsny hp ngeluarin suara order masuk tim developer
playstore,gojek_driver,2017-12-19,Ilham Pamungkas,"Inilah ciri manusia"" indon",ciri manusia indon
playstore,gojek_driver,2017-12-10,wull gaming,Percuma komen panjang lebar,komen lebar
playstore,gojek_driver,2018-03-14,Adib Lutfi,Bunyi notifikasi pesan tolong dihilangkan,bunyi notifikasi pesan tolong dihilangkan
playstore,gojek_driver,2017-12-14,azhar muhammad,tolong ditertibkan bagi rekan driver yg suka order fiktif yg mengakibatkan tusaknya performa,tolong ditertibkan rekan driver suka order fiktif mengakibatkan tusaknya performa
playstore,gojek_driver,2017-12-20,Hadi Nurahman,Keren udah ada fitur chatnya,keren udah fitur chatnya
playstore,gojek_driver,2017-12-21,Thomas Kisworo,Yang bener bener memberikan pelayanan layak nya pelayanan hotel bintang 5 gak dapet duit ,bener bener pelayanan layak pelayanan hotel bintang dapet duit
playstore,gojek_driver,2017-12-14,Apayna Shievha,Kasih costumer pemahaman arti rating bagi driver ,costumer pemahaman arti rating driver
playstore,gojek_driver,2018-02-22,Isan Nur Muhammad,Order masuk tidak diketahui,order masuk
playstore,gojek_driver,2017-12-12,arif gucialit,Aplikasinya payah. Gak ada fitur chat. Susah dapet order. Padahal aplikasi udah di perbaharui.,aplikasinya payah fitur chat susah dapet order aplikasi udah perbaharui
playstore,gojek_driver,2017-12-06,Doni P,Tambahin fitur chat biar bisa irit pulsa,tambahin fitur chat biar irit pulsa
playstore,gojek_driver,2017-12-22,enrico datwell,"Hahaha pertama kali lihat kata2 ""salam perpisahan dariku"" sempat kaget juga... mantap gojek...",hahaha kali lihat salam perpisahan dariku kaget mantap gojek
playstore,gojek_driver,2017-12-18,A Google user,Agak berat Sekarang.. Gojek kurang memperhartikan driver yg jujur.. kebanyakan rekrutmen..,berat gojek memperhartikan driver jujur kebanyakan rekrutmen
playstore,gojek_driver,2017-12-21,Adrian yudha Erlangga,Mana fitur chat nya ko ga ada di semua driver,fitur chat ko driver
playstore,gojek_driver,2017-12-07,Ardynna Yuandi,Cuma kurang aplikasi chatnya aja ,aplikasi chatnya
playstore,gojek_driver,2017-12-06,Heri Rusdiana,Tambahkan fitur chat pasti mantap,tambahkan fitur chat mantap
playstore,gojek_driver,2017-12-14,Ignatius Aditya,Kok punya saya g ada fitur notif spot ramai,fitur notif spot ramai
playstore,gojek_driver,2017-12-15,Gilang Ginsiandra,Jangan kebanyakan ngeblast pas ada orderan dan kurangi errornya,kebanyakan ngeblast pas orderan kurangi errornya
playstore,gojek_driver,2017-12-23,Moryata,Cust tolong paksa update biar bisa live chat ya,cust tolong paksa update biar live chat
playstore,gojek_driver,2017-12-18,rinaldi sastra kusuma,Bikin lambat map nya setelah update,bikin lambat map update
playstore,gojek_driver,2017-12-07,Charles Kurniawan,tolong untuk maps gojek nya blm tampak..,tolong maps gojek blm
playstore,gojek_driver,2017-12-06,Asril Arkaansyah,Pembaruannya ga begitu ngaruh,pembaruannya ngaruh
playstore,gojek_driver,2017-12-13,A Google user,Tolong di perbaiki aplikasi nya,tolong perbaiki aplikasi
playstore,gojek_driver,2017-12-07,andri Cahyo Setyawan,Every people need app go jek,every people need app go jek
playstore,gojek_driver,2017-12-28,Apriel Soetrisno,Fitur chat nya mana? Ko sepi order,fitur chat ko sepi order
playstore,gojek_driver,2017-12-23,Rider Nanggung,keren,keren
playstore,gojek_driver,2017-12-22,Soedharma Poetra,Fitur chat blom semua update.,fitur chat blom update
playstore,gojek_driver,2017-12-07,Fuad Hasan,Kasih chatting di app..,chatting app
playstore,gojek_driver,2017-12-09,Erri E,kagak pernah di tanggepin 😪,kagak tanggepin
playstore,gojek_driver,2017-12-27,ebol KDL,Fitur tlp internet masih belum tersedia...,fitur tlp internet tersedia
playstore,gojek_driver,2017-12-07,Heribertus DIAS KUSUMA,Ditunggu fitur Chat nya,ditunggu fitur chat
playstore,gojek_driver,2017-12-11,A Google user,Terlalu mengecewakan mitra driver,mengecewakan mitra driver
playstore,gojek_driver,2017-12-07,Fadhil Ulfah,Lebih suka version 305,suka version
playstore,gojek_driver,2017-12-13,Febi Igon,saya cinta produk Indonesia,cinta produk
playstore,gojek_driver,2017-12-20,cahyo milano,akhirnya ada chatnya juga sekarang,chatnya
playstore,gojek_driver,2017-12-12,eldy agus hedianto,Tambahkan fitur chat..,tambahkan fitur chat
playstore,gojek_driver,2017-12-13,Randy Faisal,Leh uga,leh uga
playstore,gojek_driver,2017-12-13,ui ui,chat mana.. chat mana.. chat mana.. chat mana.. chat mana.. chat mana.. chat mana ? dibaca gak !!!!!,chat chat chat chat chat chat chat dibaca
playstore,gojek_driver,2018-01-19,moes elboone,System Not Fair,system fair
playstore,gojek_driver,2017-12-04,A Google user,This is my job,job
playstore,gojek_driver,2017-12-29,Aan Kurniawan,SALAM SATU ASPAL,salam aspal
playstore,gojek_driver,2017-12-15,A Google user,Bintang yang bicara,bintang bicara
playstore,gojek_driver,2017-12-22,Valdo Ridho,Trus ditingkatkan :),trus ditingkatkan
playstore,gojek_driver,2017-12-12,Denny Kurniawan,Stupid app,stupid app
playstore,gojek_driver,2017-12-13,Raditya Kusuma Pradana,Map erorr,map erorr
playstore,gojek_driver,2017-12-21,Achmad Muzakky,Go job,go job
playstore,gojek_driver,2017-12-16,Dedy Alfiansyah,Sangat membantu,membantu
playstore,gojek_driver,2017-12-15,A Google user,Lumayanlah....,lumayanlah
playstore,gojek_driver,2018-02-19,Kevin Adriaan,Suck,suck
playstore,gojek_driver,2017-12-09,Muji palembang,Its very helpfull,helpfull
playstore,gojek_driver,2017-12-15,fata295,mantap,mantap
playstore,gojek_driver,2017-12-09,Saiful Arifin,mantab,mantab
playstore,gojek_driver,2017-12-07,Denny Permana,Mantab,mantab
playstore,gojek_driver,2017-12-11,eko setiawan,Jossss,jossss
playstore,gojek_driver,2017-12-22,Muh. Rizal Novianto,I work this..,work
playstore,gojek_driver,2017-12-15,Landung Raharjaning Gesang,Bad,bad
playstore,gojek_driver,2017-12-07,Wawan Harjanto,love this job,love job
playstore,gojek_driver,2018-01-11,usman saswandi,Very Good,good
playstore,gojek_driver,2017-12-20,Riez Setiadi,The best,best
playstore,gojek_driver,2017-12-21,Bang Chyto,Goof,goof
playstore,gojek_driver,2017-12-14,Yanuardi Laksono,Helpful,helpful
playstore,gojek_driver,2017-12-24,desta yudistira,Amazing,amazing
playstore,gojek_driver,2017-12-23,Manar Wahyudi,Good,good
playstore,gojek_driver,2017-12-13,Rizki Qi-Qie,Good,good
playstore,gojek_driver,2017-12-21,Robi Aja,Love it,love
playstore,gojek_driver,2017-12-07,Wahyu TW.,Good,good
playstore,gojek_driver,2017-12-12,ridho abdullah,nice,nice
playstore,gojek_driver,2017-11-24,mario husya wiputra,Kalau bisa untuk update selanjutnya untuk membuat riwayat order lebih detail ,update riwayat order detail
playstore,gojek_driver,2018-01-10,Ricky Andhika,Tidak ada perlindungan untuk driver. Gojek sdh menganggap driver hanyalah buruh buat mereka padahal mereka tak bisa kerja tanpa driver. Suspend tanpa bukti dan customer yang sering fake order masih berkeliaran,perlindungan driver gojek sdh menganggap driver buruh kerja driver suspend bukti customer fake order berkeliaran
playstore,gojek_driver,2017-11-28,Maulana Ihsan,lebih baiknya jika diaplikasi gojek driver memiliki settingan ringtone tersendiri,baiknya diaplikasi gojek driver memiliki settingan ringtone tersendiri
playstore,gojek_driver,2017-11-25,Aan Fatur,Setelah di update knapa ko hp jdi error trus apk driver sy nga bisa k buka pdahal di saldonya masih ad 200ribu lebih jdi nga bisa narik lagi,update knapa ko hp jdi error trus apk driver nga buka pdahal saldonya ribu jdi nga narik
playstore,gojek_driver,2017-11-21,Tri OktoBrian,Semenjak 3.0.8 sering ke logout sendiri kalo ke performa?? Ada apa?? Tolong di jelaskan,semenjak logout kalo performa tolong
playstore,gojek_driver,2017-11-29,Huldan Sel,Eror Tolong gojek supaya aplikasi lama masih bisa dipakai jangan minta update soalnya HP saya error klo update version baru tolong😂😂,eror tolong gojek aplikasi dipakai update hp error update version tolong
playstore,gojek_driver,2017-11-29,A Google user,Nampaknya update karna dipaksa. Oke saya review : 1. Boros batre 2. Gak ada fitur chat 3. Beda UI aja 4. Maps di tampilan awal ki kanggo opo jane ? Rak penting,nampaknya update dipaksa oke review boros batre fitur chat beda ui maps tampilan kanggo opo jane rak
playstore,gojek_driver,2017-11-29,andi setyawan,Tolong update supaya gps ngezoom kalo tujuan sudah dekat dan selalu di titik tengah dotsnya,tolong update gps ngezoom kalo tujuan titik dotsnya
playstore,gojek_driver,2017-11-23,DWI RAHMANSYAH,"- Mohon perbaiki segala system dari yang semula hanya compatible google maps beralihlah ke google earth supaya terpantau batas daerah yang di batasi sungai yang luas. - Syncron kan GPS android driver dengan google earth saat driver sedang AKTIF supaya kinerja driver terpantau secara global dan adil ...
Full Review",mohon perbaiki system compatible google maps beralihlah google earth terpantau batas daerah batasi sungai luas syncron gps android driver google earth driver aktif kinerja driver terpantau global adil full review
playstore,gojek_driver,2017-12-05,andri syah putra,Versi terbaru,versi terbaru
